Data from RamanShift_17-41-51-378.txt Node
Date: Thu Oct 02 17:41:51 EDT 2025
User: Administrator
Spectrometer: QEP01809
Trigger mode: 4
Integration Time (sec): 5.000000E0
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Raman Shifts
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
-63.177	0.58
-60.302	0.25
-57.43	-0.75
-54.559	4.25
-51.691	2.58
-48.824	-2.75
-45.959	-4.75
-43.096	-0.75
-40.235	3.25
-37.376	0.25
-34.519	1.58
-31.664	0.58
-28.81	2.25
-25.959	2.25
-23.109	-1.75
-20.262	-3.42
-17.416	-1.75
-14.572	0.92
-11.73	2.92
-8.89	3.58
-6.052	-1.42
-3.215	4.92
-0.381	2.25
2.452	0.58
5.283	4.25
8.111	-2.42
10.938	0.58
13.763	2.92
16.587	0.25
19.408	-1.75
22.227	-1.08
25.045	-0.42
27.861	-0.75
30.675	1.25
33.487	-2.75
36.297	-2.75
39.105	-3.42
41.911	-5.75
44.716	-3.08
47.519	-5.75
50.319	2.92
53.118	-3.75
55.916	-3.42
58.711	4.58
61.504	-4.75
64.296	-2.08
67.086	-1.42
69.874	3.25
72.66	0.25
75.444	3.58
78.226	0.25
81.007	-4.42
83.785	2.58
86.562	-1.08
89.337	3.25
92.111	-3.08
94.882	0.58
97.652	5.25
100.419	-0.75
103.185	1.25
105.949	2.25
108.712	-7.42
111.472	0.25
114.231	-3.08
116.988	-1.08
119.743	-3.75
122.496	-0.75
125.247	2.25
127.997	4.58
130.745	-1.42
133.491	-0.75
136.235	-2.08
138.977	2.92
141.718	-5.08
144.457	2.25
147.194	3.92
149.929	10.92
152.662	19.25
155.394	17.58
158.124	14.25
160.852	1.25
163.578	-2.42
166.303	-7.08
169.025	-1.08
171.746	2.25
174.465	1.92
177.183	-5.42
179.898	-3.42
182.612	-3.75
185.324	1.92
188.034	2.92
190.743	1.58
193.449	-0.75
196.154	-0.75
198.857	0.92
201.559	-0.75
204.258	-2.42
206.956	0.25
209.652	-0.75
212.347	-2.42
215.039	-2.75
217.73	-3.08
220.419	-9.75
223.106	-1.08
225.792	-2.08
228.476	-0.42
231.158	-0.75
233.838	5.92
236.517	2.25
239.194	5.58
241.869	13.58
244.542	19.92
247.214	8.58
249.884	12.92
252.552	14.25
255.218	22.25
257.883	31.58
260.546	19.92
263.207	18.25
265.867	1.25
268.524	3.58
271.18	-0.75
273.835	-5.08
276.487	4.25
279.138	2.58
281.787	0.92
284.435	-5.42
287.08	-0.75
289.724	1.92
292.367	6.92
295.007	-2.42
297.646	-6.42
300.283	-2.08
302.919	-1.42
305.552	6.58
308.184	5.25
310.815	-1.75
313.443	-0.08
316.07	-7.75
318.696	4.58
321.319	3.25
323.941	1.58
326.561	2.25
329.18	-0.42
331.796	-0.08
334.411	-2.75
337.025	1.58
339.636	0.92
342.246	-5.08
344.855	-3.08
347.461	4.58
350.066	-4.08
352.67	-3.75
355.271	3.58
357.871	-1.42
360.47	3.92
363.066	3.25
365.661	1.92
368.254	0.25
370.846	6.58
373.436	10.58
376.024	18.58
378.611	14.92
381.195	18.58
383.779	8.92
386.36	4.92
388.94	16.92
391.518	33.25
394.095	34.25
396.67	40.25
399.243	30.92
401.815	17.92
404.385	38.92
406.953	77.92
409.52	135.58
412.085	143.25
414.649	131.92
417.21	81.25
419.77	24.25
422.329	3.92
424.886	0.58
427.441	0.58
429.994	-2.42
432.546	2.25
435.097	3.25
437.645	1.92
440.192	-1.42
442.738	0.58
445.282	-0.42
447.824	-0.08
450.364	-0.42
452.903	-0.42
455.44	-1.42
457.976	2.92
460.51	-5.08
463.043	-5.08
465.573	-3.42
468.103	-4.08
470.63	-4.42
473.156	2.58
475.68	-4.75
478.203	4.92
480.724	-2.75
483.244	-5.75
485.762	-1.75
488.278	1.58
490.793	-3.08
493.306	-3.42
495.817	-4.08
498.327	-2.75
500.836	3.25
503.342	-2.08
505.847	-4.42
508.351	3.92
510.853	-1.75
513.353	-6.75
515.852	-0.75
518.349	-0.75
520.845	-1.42
523.339	-3.42
525.831	0.58
528.322	3.25
530.811	2.25
533.299	1.25
535.785	1.58
538.269	-2.08
540.752	-6.08
543.234	-0.75
545.714	-3.08
548.192	-0.42
550.668	2.25
553.143	-0.42
555.617	3.58
558.089	1.58
560.559	-4.42
563.028	2.92
565.495	2.92
567.961	4.58
570.425	-3.08
572.888	-1.75
575.349	2.58
577.808	1.92
580.266	-1.75
582.722	-2.75
585.177	-0.75
587.63	-4.75
590.082	0.58
592.532	-1.08
594.981	-7.08
597.428	-7.08
599.873	-2.75
602.317	-1.08
604.759	-4.75
607.2	0.92
609.64	4.58
612.077	-1.08
614.514	-4.42
616.948	-4.08
619.382	2.25
621.813	3.58
624.243	-1.75
626.672	5.92
629.099	9.92
631.524	19.25
633.948	26.58
636.371	15.25
638.792	17.92
641.211	7.58
643.629	4.58
646.046	-1.42
648.46	-6.08
650.874	-5.42
653.286	-0.75
655.696	4.92
658.105	-1.08
660.512	5.58
662.918	-1.75
665.322	-4.75
667.725	-0.75
670.126	-1.08
672.526	1.92
674.924	1.58
677.321	-2.75
679.716	-2.08
682.11	-4.42
684.502	3.25
686.893	-2.08
689.282	-0.42
691.67	0.58
694.056	-2.08
696.441	-0.08
698.824	0.92
701.206	1.25
703.586	-2.08
705.965	-0.75
708.342	-0.08
710.718	-1.42
713.092	-2.42
715.465	3.25
717.836	1.58
720.206	3.58
722.575	1.25
724.941	-6.75
727.307	-2.42
729.671	-3.08
732.033	1.92
734.394	-1.08
736.754	-10.08
739.112	1.58
741.468	-2.75
743.824	-4.75
746.177	-0.08
748.529	-0.08
750.88	-2.75
753.229	5.25
755.577	-4.75
757.923	3.58
760.268	-4.42
762.612	4.92
764.954	-1.08
767.294	-2.08
769.633	-2.42
771.971	-2.75
774.307	-7.42
776.642	-0.42
778.975	-5.42
781.307	-2.42
783.637	-2.42
785.966	-5.08
788.293	-1.75
790.619	3.58
792.944	0.58
795.267	-1.08
797.588	1.58
799.909	-5.75
802.227	-0.42
804.545	1.25
806.861	1.92
809.175	-1.42
811.488	1.58
813.8	-5.08
816.11	-0.75
818.419	-0.75
820.726	-1.08
823.032	-1.75
825.336	-2.08
827.639	-6.42
829.941	0.25
832.241	5.25
834.54	7.92
836.837	20.58
839.133	48.58
841.427	49.92
843.72	49.25
846.012	37.92
848.302	11.58
850.591	3.25
852.878	4.92
855.164	5.58
857.449	4.25
859.732	36.92
862.014	85.92
864.294	108.58
866.573	97.25
868.851	82.58
871.127	29.92
873.401	11.25
875.675	-4.42
877.947	-0.08
880.217	0.58
882.486	2.92
884.754	1.92
887.02	2.25
889.285	1.58
891.549	2.25
893.811	-2.75
896.072	1.58
898.331	-1.75
900.589	-1.08
902.845	-1.08
905.101	2.58
907.354	-4.75
909.607	-3.42
911.858	-7.08
914.108	-2.08
916.356	-0.08
918.603	-1.08
920.848	-2.08
923.092	0.58
925.335	2.25
927.576	-1.75
929.816	0.25
932.055	0.25
934.292	1.25
936.528	-2.75
938.763	8.58
940.996	4.58
943.227	0.92
945.458	2.25
947.687	-2.75
949.914	-5.75
952.141	-1.42
954.366	-1.75
956.589	2.92
958.811	6.92
961.032	-4.75
963.252	5.25
965.47	0.25
967.687	2.25
969.902	-0.08
972.116	-1.08
974.329	4.58
976.54	3.92
978.75	4.58
980.959	5.25
983.166	-2.08
985.372	0.25
987.577	-4.42
989.78	-2.08
991.982	2.58
994.182	-0.75
996.381	16.25
998.579	31.25
1000.776	29.25
1002.971	26.58
1005.165	14.58
1007.357	4.58
1009.549	5.58
1011.738	-0.42
1013.927	5.92
1016.114	-3.42
1018.3	-5.42
1020.484	2.92
1022.668	-1.75
1024.849	0.58
1027.03	-3.75
1029.209	3.25
1031.387	-1.42
1033.564	-0.75
1035.739	3.58
1037.913	-1.75
1040.085	2.25
1042.257	-1.08
1044.426	2.58
1046.595	-0.75
1048.762	2.25
1050.928	0.58
1053.093	5.92
1055.256	2.25
1057.418	-0.75
1059.579	0.25
1061.739	1.92
1063.897	2.92
1066.053	2.58
1068.209	0.25
1070.363	-2.75
1072.516	-2.08
1074.668	-3.08
1076.818	-1.75
1078.967	-1.42
1081.114	0.25
1083.261	1.58
1085.406	-2.08
1087.55	-1.08
1089.692	-4.75
1091.833	-0.42
1093.973	-2.75
1096.112	6.25
1098.249	0.92
1100.385	-1.75
1102.52	-6.08
1104.653	2.58
1106.785	1.92
1108.916	1.58
1111.045	-3.42
1113.174	0.58
1115.301	5.58
1117.426	0.58
1119.551	-1.42
1121.674	4.25
1123.796	3.25
1125.916	0.58
1128.035	1.25
1130.153	2.92
1132.27	1.25
1134.385	-3.75
1136.5	-0.75
1138.613	0.92
1140.724	3.58
1142.834	0.92
1144.944	6.92
1147.051	0.58
1149.158	7.25
1151.263	-4.75
1153.367	0.92
1155.47	-0.75
1157.571	4.58
1159.671	-0.75
1161.77	0.25
1163.868	-2.42
1165.964	0.92
1168.059	-0.75
1170.153	-2.75
1172.246	1.92
1174.337	0.58
1176.427	3.25
1178.516	3.92
1180.604	-1.42
1182.69	-2.42
1184.775	-2.08
1186.859	4.25
1188.942	2.58
1191.023	2.92
1193.103	1.92
1195.182	8.58
1197.259	7.58
1199.336	4.92
1201.411	4.25
1203.485	2.92
1205.557	0.25
1207.629	2.92
1209.699	2.25
1211.768	4.92
1213.835	-1.42
1215.902	7.25
1217.967	5.25
1220.031	4.58
1222.093	-8.08
1224.155	1.92
1226.215	4.92
1228.274	4.25
1230.332	0.58
1232.388	1.58
1234.443	-0.42
1236.498	11.25
1238.55	-0.42
1240.602	4.92
1242.652	13.25
1244.701	3.92
1246.749	-0.08
1248.796	-0.08
1250.842	2.92
1252.886	-0.42
1254.929	0.92
1256.971	18.25
1259.011	80.58
