Data from RamanShift_17-40-30-337.txt Node
Date: Thu Oct 02 17:40:30 EDT 2025
User: Administrator
Spectrometer: QEP01809
Trigger mode: 4
Integration Time (sec): 5.000000E0
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Raman Shifts
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
-63.177	0.17
-60.302	0.83
-57.43	-1.17
-54.559	2.17
-51.691	1.83
-48.824	-1.5
-45.959	-2.83
-43.096	3.5
-40.235	-1.17
-37.376	3.17
-34.519	-1.17
-31.664	0.5
-28.81	6.83
-25.959	8.5
-23.109	6.5
-20.262	15.5
-17.416	18.83
-14.572	69.83
-11.73	202.17
-8.89	463.83
-6.052	698.17
-3.215	750.83
-0.381	470.83
2.452	124.83
5.283	25.83
8.111	5.5
10.938	10.17
13.763	2.83
16.587	5.5
19.408	-3.5
22.227	-2.17
25.045	3.17
27.861	4.5
30.675	-1.83
33.487	-3.17
36.297	2.83
39.105	-6.17
41.911	-0.83
44.716	-1.83
47.519	-2.83
50.319	1.83
53.118	-4.5
55.916	-3.5
58.711	3.83
61.504	-6.83
64.296	-3.17
67.086	-0.83
69.874	1.83
72.66	-3.17
75.444	2.83
78.226	-1.83
81.007	-0.17
83.785	0.17
86.562	-5.17
89.337	2.5
92.111	-3.5
94.882	1.83
97.652	3.17
100.419	3.83
103.185	-2.5
105.949	1.17
108.712	-3.17
111.472	-6.5
114.231	-3.5
116.988	2.5
119.743	0.83
122.496	-0.17
125.247	4.5
127.997	-3.83
130.745	0.17
133.491	4.5
136.235	4.83
138.977	-5.17
141.718	-2.5
144.457	-2.83
147.194	-1.17
149.929	-1.17
152.662	-2.17
155.394	0.83
158.124	1.5
160.852	-3.5
163.578	-0.83
166.303	-5.83
169.025	-1.5
171.746	-1.83
174.465	0.83
177.183	-13.17
179.898	-3.83
182.612	-2.17
185.324	-1.17
188.034	2.17
190.743	-0.83
193.449	0.5
196.154	-0.83
198.857	-0.83
201.559	3.83
204.258	-1.5
206.956	-1.17
209.652	2.17
212.347	4.17
215.039	7.17
217.73	6.17
220.419	4.5
223.106	14.17
225.792	17.83
228.476	23.17
231.158	22.5
233.838	34.83
236.517	25.83
239.194	32.5
241.869	32.5
244.542	28.83
247.214	31.5
249.884	32.17
252.552	32.83
255.218	30.83
257.883	36.5
260.546	33.83
263.207	37.17
265.867	37.5
268.524	37.5
271.18	39.83
273.835	35.5
276.487	39.17
279.138	38.17
281.787	35.83
284.435	34.5
287.08	34.17
289.724	36.17
292.367	36.5
295.007	32.5
297.646	31.5
300.283	34.17
302.919	33.17
305.552	38.5
308.184	39.5
310.815	29.5
313.443	34.83
316.07	26.83
318.696	32.83
321.319	31.5
323.941	34.83
326.561	33.17
329.18	33.83
331.796	31.5
334.411	37.17
337.025	37.17
339.636	40.5
342.246	36.5
344.855	27.5
347.461	43.83
350.066	32.17
352.67	33.83
355.271	32.83
357.871	29.17
360.47	42.17
363.066	35.5
365.661	39.5
368.254	33.83
370.846	42.5
373.436	30.17
376.024	32.5
378.611	31.17
381.195	35.5
383.779	36.83
386.36	34.83
388.94	34.83
391.518	31.17
394.095	36.5
396.67	40.17
399.243	34.83
401.815	37.17
404.385	39.83
406.953	37.17
409.52	34.83
412.085	42.83
414.649	38.17
417.21	39.17
419.77	40.17
422.329	44.17
424.886	40.17
427.441	42.83
429.994	40.5
432.546	41.5
435.097	41.17
437.645	41.17
440.192	38.17
442.738	44.17
445.282	37.17
447.824	39.5
450.364	39.5
452.903	40.17
455.44	40.83
457.976	42.17
460.51	37.83
463.043	36.17
465.573	40.17
468.103	43.17
470.63	38.5
473.156	43.17
475.68	36.17
478.203	45.83
480.724	42.83
483.244	41.17
485.762	44.83
488.278	46.83
490.793	38.5
493.306	37.17
495.817	42.5
498.327	51.17
500.836	50.83
503.342	39.83
505.847	41.83
508.351	51.5
510.853	48.17
513.353	50.83
515.852	48.17
518.349	47.5
520.845	48.17
523.339	53.17
525.831	47.17
528.322	49.83
530.811	48.5
533.299	47.5
535.785	48.83
538.269	53.83
540.752	48.17
543.234	47.17
545.714	47.5
548.192	52.17
550.668	42.5
553.143	48.5
555.617	61.17
558.089	49.83
560.559	47.17
563.028	50.83
565.495	49.5
567.961	49.17
570.425	55.5
572.888	51.17
575.349	51.5
577.808	55.17
580.266	50.17
582.722	55.17
585.177	54.17
