Data from RamanShift_17-01-55-520.txt Node
Date: Tue Sep 30 17:01:55 EDT 2025
User: Administrator
Spectrometer: QEP01809
Trigger mode: 4
Integration Time (sec): 5.000000E0
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Raman Shifts
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
-63.177	-0.42
-60.302	-1.42
-57.43	-0.75
-54.559	2.25
-51.691	-10.42
-48.824	4.58
-45.959	5.25
-43.096	-2.08
-40.235	-2.75
-37.376	0.25
-34.519	4.25
-31.664	-2.08
-28.81	1.58
-25.959	2.25
-23.109	6.58
-20.262	5.25
-17.416	12.92
-14.572	40.92
-11.73	113.92
-8.89	275.92
-6.052	448.92
-3.215	487.25
-0.381	263.58
2.452	69.25
5.283	14.25
8.111	0.58
10.938	5.25
13.763	6.25
16.587	-0.75
19.408	5.92
22.227	6.92
25.045	-0.75
27.861	1.58
30.675	-3.08
33.487	-3.08
36.297	-2.42
39.105	2.58
41.911	2.92
44.716	2.92
47.519	-7.75
50.319	9.92
53.118	-5.42
55.916	-1.08
58.711	2.58
61.504	-0.42
64.296	-1.75
67.086	-4.08
69.874	-0.42
72.66	5.25
75.444	-5.75
78.226	-1.08
81.007	-9.42
83.785	-2.75
86.562	-2.75
89.337	0.25
92.111	3.58
94.882	4.58
97.652	-1.75
100.419	-8.42
103.185	4.92
105.949	-2.75
108.712	-1.42
111.472	2.58
114.231	-2.75
116.988	1.92
119.743	-1.08
122.496	1.58
125.247	-0.75
127.997	3.25
130.745	-5.42
133.491	-1.75
136.235	-1.75
138.977	2.58
141.718	-4.42
144.457	-0.42
147.194	-1.08
149.929	-0.75
152.662	0.92
155.394	-0.42
158.124	-5.75
160.852	2.25
163.578	-0.08
166.303	-2.42
169.025	1.58
171.746	1.92
174.465	-5.42
177.183	3.92
179.898	1.92
182.612	-2.75
185.324	-3.08
188.034	-4.42
190.743	-0.75
193.449	0.92
196.154	-0.08
198.857	-6.08
201.559	4.25
204.258	-0.42
206.956	-3.42
209.652	7.92
212.347	8.92
215.039	15.25
217.73	20.58
220.419	17.25
223.106	26.25
225.792	29.58
228.476	29.92
231.158	38.92
233.838	38.25
236.517	41.25
239.194	43.25
241.869	46.92
244.542	43.58
247.214	45.92
249.884	47.58
252.552	54.25
255.218	46.58
257.883	49.58
260.546	41.25
263.207	49.92
265.867	50.25
268.524	43.58
271.18	47.25
273.835	43.58
276.487	47.58
279.138	47.92
281.787	49.92
284.435	54.58
287.08	51.92
289.724	48.92
292.367	49.25
295.007	50.58
297.646	44.92
300.283	55.58
302.919	51.25
305.552	52.92
308.184	54.92
310.815	53.58
313.443	49.25
316.07	54.92
318.696	48.58
321.319	51.92
323.941	48.92
326.561	45.25
329.18	48.92
331.796	46.58
334.411	50.58
337.025	47.25
339.636	44.92
342.246	51.25
344.855	49.25
347.461	48.25
350.066	47.25
352.67	51.92
355.271	50.58
357.871	49.25
360.47	49.92
363.066	58.25
365.661	52.25
368.254	42.58
370.846	44.25
373.436	44.58
376.024	50.25
378.611	51.58
381.195	49.92
383.779	45.25
386.36	53.58
388.94	51.92
391.518	42.92
394.095	42.58
396.67	38.92
399.243	50.58
401.815	50.92
404.385	47.58
406.953	47.25
409.52	47.92
412.085	45.58
414.649	49.25
417.21	50.92
419.77	44.58
422.329	42.92
424.886	41.58
427.441	44.25
429.994	45.58
432.546	44.92
435.097	43.25
437.645	45.92
440.192	48.25
442.738	46.58
445.282	47.25
447.824	47.25
450.364	49.58
452.903	47.25
455.44	47.58
457.976	50.58
460.51	44.25
463.043	46.92
465.573	42.92
468.103	44.25
470.63	47.92
473.156	46.92
475.68	48.25
478.203	48.92
480.724	53.25
483.244	46.58
485.762	55.25
488.278	42.58
490.793	52.92
493.306	52.58
495.817	51.58
498.327	48.25
500.836	49.58
503.342	49.58
505.847	47.92
508.351	55.25
510.853	49.92
513.353	53.92
515.852	56.92
518.349	50.58
520.845	48.92
523.339	55.58
525.831	52.25
528.322	51.25
530.811	43.25
533.299	50.92
535.785	59.92
538.269	50.58
540.752	41.92
543.234	50.92
545.714	46.25
548.192	47.58
550.668	51.25
553.143	52.25
555.617	50.92
558.089	51.25
560.559	45.25
563.028	53.92
565.495	53.25
567.961	46.92
570.425	55.25
572.888	57.92
575.349	58.25
577.808	54.25
580.266	52.58
582.722	43.92
585.177	49.25
587.63	53.58
590.082	49.25
592.532	50.25
594.981	53.92
597.428	55.58
599.873	57.58
602.317	61.25
604.759	52.58
607.2	52.92
609.64	54.92
612.077	52.25
614.514	54.58
616.948	57.92
619.382	50.92
621.813	54.58
624.243	49.25
626.672	53.25
629.099	52.25
631.524	56.58
633.948	57.25
636.371	61.92
638.792	54.58
641.211	58.92
643.629	57.58
646.046	59.58
648.46	61.92
650.874	61.58
653.286	68.58
655.696	54.92
658.105	57.58
660.512	60.58
662.918	58.25
665.322	62.58
667.725	56.92
670.126	63.58
672.526	58.58
674.924	58.92
677.321	66.92
679.716	66.58
682.11	57.58
684.502	60.25
686.893	67.92
689.282	64.92
691.67	71.92
694.056	68.25
696.441	64.25
698.824	70.25
701.206	67.92
703.586	63.58
705.965	64.92
708.342	59.92
710.718	58.92
713.092	66.58
715.465	66.58
717.836	64.92
720.206	69.25
722.575	60.58
724.941	68.58
727.307	73.25
729.671	67.92
732.033	71.25
734.394	72.58
736.754	64.58
739.112	66.25
741.468	69.58
743.824	65.58
746.177	68.58
748.529	58.58
750.88	75.92
753.229	74.25
755.577	68.92
757.923	75.92
760.268	64.58
762.612	66.92
764.954	77.25
767.294	67.58
769.633	68.25
771.971	72.25
774.307	64.25
776.642	75.58
778.975	74.58
781.307	72.58
783.637	79.92
785.966	72.92
788.293	64.25
790.619	70.25
792.944	63.92
795.267	72.92
797.588	74.25
799.909	70.58
802.227	73.58
804.545	73.92
806.861	67.25
809.175	65.25
811.488	77.58
813.8	74.25
816.11	74.58
818.419	81.92
820.726	72.92
823.032	71.58
825.336	71.58
827.639	79.25
829.941	76.58
832.241	74.92
834.54	70.92
836.837	75.25
839.133	73.92
841.427	75.58
843.72	74.25
846.012	69.58
848.302	75.25
850.591	81.25
852.878	75.58
855.164	77.25
