# chromium_20eV_medium
0.000000000000000000e+00,1.298649049612204287e+00
1.000000000000000000e+00,1.448763972094325059e+00
2.000000000000000000e+00,1.599363285360626774e+00
3.000000000000000000e+00,1.832284094663587659e+00
4.000000000000000000e+00,1.998056831061599592e+00
5.000000000000000000e+00,2.153822088984841621e+00
6.000000000000000000e+00,2.353008262717697363e+00
7.000000000000000000e+00,2.497313575790792051e+00
8.000000000000000000e+00,2.562041200786992157e+00
9.000000000000000000e+00,2.669059797718573712e+00
1.000000000000000000e+01,2.656307951883022156e+00
1.100000000000000000e+01,2.588997607183644689e+00
1.200000000000000000e+01,2.345744578318692319e+00
1.300000000000000000e+01,2.164636887368911911e+00
1.400000000000000000e+01,2.185459412810628166e+00
1.500000000000000000e+01,1.996926928447168459e+00
1.600000000000000000e+01,2.017588006632126785e+00
1.700000000000000000e+01,1.910731533561354611e+00
1.800000000000000000e+01,1.939463324658629473e+00
1.900000000000000000e+01,1.885066625017286723e+00
2.000000000000000000e+01,1.883613894512028875e+00
2.100000000000000000e+01,1.908633144601894260e+00
2.200000000000000000e+01,1.841000474227276973e+00
2.300000000000000000e+01,1.894105837451031560e+00
2.400000000000000000e+01,1.726073444863746031e+00
2.500000000000000000e+01,1.634390158243475444e+00
2.600000000000000000e+01,1.530439464436046171e+00
2.700000000000000000e+01,1.524951386452141566e+00
2.800000000000000000e+01,1.474751623873575834e+00
2.900000000000000000e+01,1.474105967874288936e+00
3.000000000000000000e+01,1.711868987815682752e+00
3.100000000000000000e+01,1.856173432743899454e+00
3.200000000000000000e+01,1.722683744744450518e+00
3.300000000000000000e+01,1.852460900164408120e+00
3.400000000000000000e+01,1.868602346998321284e+00
3.500000000000000000e+01,1.818079625600520943e+00
3.600000000000000000e+01,1.743021946802307820e+00
3.700000000000000000e+01,1.700247160478985942e+00
3.800000000000000000e+01,1.580962074599158607e+00
3.900000000000000000e+01,1.511715434522206802e+00
4.000000000000000000e+01,1.428264398986930805e+00
4.100000000000000000e+01,1.430847022219477127e+00
4.200000000000000000e+01,1.374997804371410615e+00
4.300000000000000000e+01,1.462645574350104560e+00
4.400000000000000000e+01,1.397111509636687288e+00
4.500000000000000000e+01,1.432622575717026114e+00
4.600000000000000000e+01,1.404697963982407538e+00
4.700000000000000000e+01,1.364667315373859546e+00
4.800000000000000000e+01,1.336419887899007231e+00
4.900000000000000000e+01,1.301715912230661409e+00
5.000000000000000000e+01,1.264913564471386032e+00
5.100000000000000000e+01,1.347234616694431342e+00
5.200000000000000000e+01,1.337549784903842687e+00
5.300000000000000000e+01,1.348041686036300479e+00
5.400000000000000000e+01,1.364183073718435724e+00
5.500000000000000000e+01,1.395174542628460079e+00
5.600000000000000000e+01,1.388879400016230337e+00
5.700000000000000000e+01,1.375320632163339551e+00
5.800000000000000000e+01,1.295259359414728140e+00
5.900000000000000000e+01,1.305105602558349398e+00
6.000000000000000000e+01,1.313499121760612676e+00
6.100000000000000000e+01,1.322054055229153535e+00
6.200000000000000000e+01,1.246996634865515263e+00
6.300000000000000000e+01,1.240055842810506181e+00
6.400000000000000000e+01,1.296550669958106417e+00
6.500000000000000000e+01,1.232630809752921497e+00
6.600000000000000000e+01,1.217135089592592978e+00
